marca,modelo,precio,año,kilometros,combustible,transmision,potencia,fuente,carroceria
volkswagen,caddy,19700.0,2021,99600.0,gasolina,manual,102,coches.net,furgoneta
citroën,jumper,16300.0,2020,106600.0,hibrido,manual,135,coches.net,furgoneta
hyundai,staria,18300.0,2022,69300.0,diesel,automatica,177,coches.net,furgoneta
nissan,primastar,16700.0,2022,67900.0,diesel,automatica,114,coches.net,furgoneta
opel,vivaro,17000.0,2022,77100.0,hibrido,manual,100,coches.net,furgoneta
renault,master,12200.0,2021,75500.0,hibrido,manual,115,coches.net,furgoneta
fiat,doblo cargo,19100.0,2022,59700.0,gasolina,manual,105,coches.net,furgoneta
citroën,jumper,15500.0,2021,78900.0,diesel,automatica,160,coches.net,furgoneta
citroën,jumper,15900.0,2021,74400.0,diesel,manual,135,coches.net,furgoneta
citroën,jumper,14600.0,2021,83300.0,diesel,manual,160,coches.net,furgoneta
volkswagen,transporter,15900.0,2020,112600.0,diesel,manual,107,coches.net,furgoneta
ford,transit connect,19700.0,2021,81400.0,diesel,manual,100,coches.net,furgoneta
maxus,ev80,15200.0,2023,51800.0,electrico,manual,120,coches.net,furgoneta
citroën,jumpy,17400.0,2022,88900.0,diesel,manual,100,coches.net,furgoneta
citroën,jumpy,19800.0,2023,50300.0,diesel,manual,100,coches.net,furgoneta
nissan,nv400,19200.0,2023,39400.0,diesel,manual,145,coches.net,furgoneta
renault,trafic,15800.0,2020,102100.0,diesel,manual,90,coches.net,furgoneta
fiat,doblo cargo,19900.0,2023,43100.0,diesel,manual,90,coches.net,furgoneta
fiat,ducato,16000.0,2020,59200.0,diesel,manual,160,coches.net,furgoneta
volkswagen,crafter,18100.0,2022,79200.0,diesel,manual,140,coches.net,furgoneta
toyota,proace city,19000.0,2022,67700.0,diesel,manual,110,coches.net,furgoneta
ford,transit,15700.0,2020,96200.0,diesel,automatica,155,coches.net,furgoneta
nissan,nv400,19100.0,2022,62100.0,diesel,manual,110,coches.net,furgoneta
nissan,nv400,17100.0,2023,55600.0,hibrido,manual,145,coches.net,furgoneta
volkswagen,transporter,15600.0,2021,105500.0,gas,manual,97,coches.net,furgoneta
nissan,primastar,19800.0,2023,26800.0,diesel,manual,119,coches.net,furgoneta
fiat,scudo,17100.0,2022,62300.0,diesel,automatica,120,coches.net,furgoneta
nissan,primastar,18500.0,2024,23600.0,diesel,manual,114,coches.net,furgoneta
mercedes-benz,citan,16100.0,2020,93500.0,diesel,automatica,120,coches.net,furgoneta
volkswagen,transporter,16400.0,2021,83500.0,gasolina,manual,105,coches.net,furgoneta
ford,transit courier,19900.0,2023,34700.0,gasolina,automatica,100,coches.net,furgoneta
renault,master,17800.0,2024,24900.0,diesel,manual,105,coches.net,furgoneta
volkswagen,transporter,17700.0,2020,116300.0,diesel,manual,102,coches.net,furgoneta
ford,transit,15600.0,2022,65000.0,gas,manual,175,coches.net,furgoneta
mercedes-benz,citan,18800.0,2022,69400.0,diesel,manual,102,coches.net,furgoneta
peugeot,expert,17800.0,2021,90300.0,diesel,automatica,120,coches.net,furgoneta
citroën,berlingo,17900.0,2021,106100.0,electrico,manual,141,coches.net,furgoneta
fiat,doblo cargo,14500.0,2022,64500.0,diesel,manual,105,coches.net,furgoneta
volkswagen,transporter,19400.0,2020,107400.0,electrico,manual,204,coches.net,furgoneta
volkswagen,crafter,14800.0,2022,83700.0,diesel,manual,140,coches.net,furgoneta
fiat,scudo,17200.0,2021,99900.0,gas,manual,145,coches.net,furgoneta
fiat,doblo cargo,19100.0,2022,43900.0,electrico,automatica,100,coches.net,furgoneta
toyota,proace,14600.0,2022,58800.0,electrico,automatica,136,coches.net,furgoneta
opel,vivaro,12100.0,2021,113700.0,diesel,manual,120,coches.net,furgoneta
renault,kangoo,15400.0,2020,81500.0,diesel,manual,75,coches.net,furgoneta
ford,transit courier,15500.0,2021,102800.0,gasolina,automatica,100,coches.net,furgoneta
maxus,deliver 9,17900.0,2022,75100.0,electrico,manual,115,coches.net,furgoneta
fiat,ducato,18300.0,2023,36000.0,diesel,manual,130,coches.net,furgoneta
nissan,nv400,15800.0,2021,46800.0,gasolina,manual,150,coches.net,furgoneta
ford,transit courier,17000.0,2022,75700.0,gasolina,manual,100,coches.net,furgoneta
fiat,ducato,19000.0,2022,74200.0,diesel,manual,117,coches.net,furgoneta
ford,transit,12900.0,2021,102800.0,diesel,automatica,130,coches.net,furgoneta
maxus,deliver 9,16700.0,2021,106100.0,diesel,manual,155,coches.net,furgoneta
peugeot,expert,18800.0,2020,100800.0,diesel,automatica,95,coches.net,furgoneta
hyundai,staria,19500.0,2023,46600.0,diesel,manual,177,coches.net,furgoneta
mercedes-benz,citan,17500.0,2021,107900.0,diesel,automatica,110,coches.net,furgoneta
fiat,scudo,16200.0,2022,61500.0,electrico,manual,140,coches.net,furgoneta
opel,combo,18900.0,2023,43400.0,gas,manual,110,coches.net,furgoneta
nissan,primastar,14200.0,2021,91000.0,diesel,manual,114,coches.net,furgoneta
nissan,nv200,17300.0,2021,90000.0,diesel,manual,110,coches.net,furgoneta
renault,master,18400.0,2022,67100.0,diesel,automatica,185,coches.net,furgoneta
volkswagen,caddy,19300.0,2021,88100.0,gasolina,manual,114,coches.net,furgoneta
opel,combo,18000.0,2020,117500.0,diesel,manual,95,coches.net,furgoneta
mercedes-benz,sprinter,17800.0,2021,119600.0,diesel,automatica,140,coches.net,furgoneta
peugeot,partner,18000.0,2022,69700.0,gasolina,manual,115,coches.net,furgoneta
fiat,doblo cargo,10900.0,2021,103500.0,gasolina,manual,105,coches.net,furgoneta
renault,master,19300.0,2023,57300.0,gasolina,automatica,130,coches.net,furgoneta
fiat,doblo cargo,17400.0,2021,68700.0,diesel,manual,105,coches.net,furgoneta
citroën,berlingo,18900.0,2023,58800.0,gasolina,manual,110,coches.net,furgoneta
iveco,daily,19200.0,2022,66500.0,diesel,manual,100,coches.net,furgoneta
ford,transit connect,19100.0,2022,60400.0,diesel,manual,120,coches.net,furgoneta
citroën,berlingo,13800.0,2021,96800.0,gasolina,manual,115,coches.net,furgoneta
renault,master,18000.0,2023,53300.0,diesel,automatica,140,coches.net,furgoneta
nissan,primastar,19600.0,2021,95000.0,electrico,manual,114,coches.net,furgoneta
peugeot,expert,18900.0,2023,42900.0,diesel,manual,150,coches.net,furgoneta
opel,combo,16800.0,2021,80900.0,diesel,manual,100,coches.net,furgoneta
fiat,doblo cargo,19900.0,2024,18600.0,diesel,automatica,95,coches.net,furgoneta
renault,master,19200.0,2020,118300.0,electrico,automatica,175,coches.net,furgoneta
maxus,deliver 9,16200.0,2021,93500.0,gasolina,manual,145,coches.net,furgoneta
renault,master,16500.0,2021,112900.0,diesel,manual,180,coches.net,furgoneta
opel,vivaro,19200.0,2021,58200.0,diesel,manual,100,coches.net,furgoneta
renault,kangoo,17800.0,2023,49100.0,diesel,manual,70,coches.net,furgoneta
volkswagen,transporter,19000.0,2020,103700.0,diesel,manual,102,coches.net,furgoneta
nissan,nv400,19900.0,2024,26100.0,diesel,manual,115,coches.net,furgoneta
opel,combo,17600.0,2021,64400.0,diesel,manual,115,coches.net,furgoneta
citroën,berlingo,15700.0,2022,69000.0,diesel,manual,100,coches.net,furgoneta
ford,transit,15700.0,2020,111500.0,diesel,automatica,135,coches.net,furgoneta
citroën,jumper,16500.0,2021,80200.0,hibrido,manual,135,coches.net,furgoneta
citroën,berlingo,19100.0,2023,45900.0,electrico,manual,136,coches.net,furgoneta
hyundai,h350,13800.0,2022,65600.0,hibrido,manual,131,coches.net,furgoneta
hyundai,staria,14700.0,2022,85400.0,diesel,manual,177,coches.net,furgoneta
nissan,nv300,11300.0,2021,91600.0,diesel,manual,95,coches.net,furgoneta
opel,combo,14500.0,2022,60500.0,hibrido,automatica,95,coches.net,furgoneta
hyundai,staria,18000.0,2021,87300.0,diesel,manual,177,coches.net,furgoneta
ford,transit connect,11500.0,2021,112200.0,gas,manual,100,coches.net,furgoneta
man,tge,19800.0,2020,95600.0,diesel,automatica,140,coches.net,furgoneta
mercedes-benz,vito,15300.0,2020,96800.0,diesel,automatica,110,coches.net,furgoneta
fiat,doblo cargo,18900.0,2022,70800.0,diesel,manual,100,coches.net,furgoneta
peugeot,partner,14900.0,2022,48800.0,diesel,manual,100,coches.net,furgoneta
hyundai,h350,10200.0,2021,100300.0,diesel,manual,175,coches.net,furgoneta
ford,transit,18300.0,2022,89800.0,diesel,automatica,175,coches.net,furgoneta
ford,transit courier,14200.0,2020,118200.0,diesel,manual,80,coches.net,furgoneta
toyota,proace,16400.0,2020,112200.0,electrico,manual,131,coches.net,furgoneta
renault,kangoo,18700.0,2020,96500.0,electrico,automatica,90,coches.net,furgoneta
ford,transit courier,16000.0,2023,54700.0,diesel,manual,75,coches.net,furgoneta
renault,trafic,16900.0,2022,99400.0,diesel,manual,120,coches.net,furgoneta
peugeot,boxer,17700.0,2022,89000.0,diesel,manual,160,coches.net,furgoneta
iveco,daily,13600.0,2021,94500.0,diesel,manual,150,coches.net,furgoneta
ford,transit,13100.0,2021,97700.0,gasolina,manual,125,coches.net,furgoneta
fiat,doblo cargo,15800.0,2022,91500.0,gas,manual,110,coches.net,furgoneta
fiat,scudo,19100.0,2023,45700.0,diesel,manual,145,coches.net,furgoneta
citroën,jumpy,15200.0,2022,67300.0,diesel,automatica,100,coches.net,furgoneta
citroën,jumpy,17500.0,2022,61900.0,diesel,manual,155,coches.net,furgoneta
volkswagen,crafter,17300.0,2022,83200.0,gas,manual,102,coches.net,furgoneta
citroën,berlingo,19000.0,2023,47100.0,gasolina,manual,110,coches.net,furgoneta
opel,combo,17900.0,2020,82900.0,diesel,manual,100,coches.net,furgoneta
nissan,nv200,19300.0,2021,115300.0,gas,automatica,90,coches.net,furgoneta
peugeot,expert,19400.0,2024,19500.0,diesel,manual,100,coches.net,furgoneta
citroën,jumper,16500.0,2021,84300.0,hibrido,manual,130,coches.net,furgoneta
toyota,proace city,18600.0,2020,98100.0,diesel,manual,100,coches.net,furgoneta
man,tge,14600.0,2021,93600.0,diesel,manual,140,coches.net,furgoneta
fiat,ducato,18100.0,2021,91300.0,diesel,manual,122,coches.net,furgoneta
citroën,jumpy,12800.0,2020,107800.0,diesel,automatica,125,coches.net,furgoneta
man,tge,19700.0,2023,39100.0,diesel,manual,102,coches.net,furgoneta
peugeot,boxer,19400.0,2022,68000.0,diesel,manual,140,coches.net,furgoneta
hyundai,staria,15200.0,2023,51600.0,diesel,manual,177,coches.net,furgoneta
iveco,daily,13100.0,2020,78300.0,diesel,automatica,140,coches.net,furgoneta
fiat,ducato,16800.0,2022,59900.0,diesel,manual,127,coches.net,furgoneta
toyota,proace,18100.0,2023,36800.0,gas,manual,125,coches.net,furgoneta
ford,transit connect,18700.0,2020,91800.0,diesel,manual,105,coches.net,furgoneta
citroën,jumper,15900.0,2023,58400.0,diesel,manual,155,coches.net,furgoneta
ford,transit,14300.0,2021,91000.0,diesel,manual,170,coches.net,furgoneta
volkswagen,crafter,15200.0,2021,58900.0,diesel,automatica,182,coches.net,furgoneta
ford,transit courier,14600.0,2021,80100.0,gasolina,manual,100,coches.net,furgoneta
opel,vivaro,15500.0,2022,81100.0,diesel,manual,115,coches.net,furgoneta
ford,transit courier,19000.0,2021,118800.0,diesel,manual,80,coches.net,furgoneta
fiat,scudo,18100.0,2022,55900.0,diesel,manual,120,coches.net,furgoneta
toyota,proace,12400.0,2021,88400.0,hibrido,manual,115,coches.net,furgoneta
maxus,deliver 9,15000.0,2022,99600.0,diesel,automatica,150,coches.net,furgoneta
peugeot,boxer,16800.0,2022,90100.0,diesel,automatica,160,coches.net,furgoneta
opel,movano,15600.0,2021,88300.0,electrico,manual,163,coches.net,furgoneta
citroën,jumper,18800.0,2023,45900.0,diesel,manual,130,coches.net,furgoneta
renault,trafic,18700.0,2021,115800.0,diesel,automatica,150,coches.net,furgoneta
peugeot,expert,19900.0,2020,114500.0,electrico,manual,100,coches.net,furgoneta
ford,transit courier,19000.0,2023,42400.0,diesel,manual,75,coches.net,furgoneta
citroën,jumper,17600.0,2023,35100.0,diesel,automatica,140,coches.net,furgoneta
hyundai,h350,19700.0,2021,94300.0,diesel,manual,165,coches.net,furgoneta
renault,trafic,12800.0,2020,110800.0,diesel,manual,85,coches.net,furgoneta
fiat,ducato,12600.0,2022,80500.0,diesel,manual,135,coches.net,furgoneta
renault,trafic,17300.0,2021,87800.0,diesel,manual,90,coches.net,furgoneta
nissan,primastar,18000.0,2024,22500.0,diesel,manual,114,coches.net,furgoneta
citroën,jumper,19800.0,2022,70700.0,hibrido,automatica,130,coches.net,furgoneta
volkswagen,transporter,16800.0,2024,21000.0,diesel,automatica,105,coches.net,furgoneta
ford,transit courier,14700.0,2021,96400.0,gasolina,manual,95,coches.net,furgoneta
peugeot,partner,17400.0,2020,95900.0,gasolina,automatica,105,coches.net,furgoneta
peugeot,boxer,10900.0,2023,53900.0,hibrido,manual,140,coches.net,furgoneta
citroën,jumpy,19200.0,2023,36700.0,diesel,manual,105,coches.net,furgoneta
renault,trafic,18200.0,2020,99600.0,diesel,manual,145,coches.net,furgoneta
opel,combo,17600.0,2022,73100.0,diesel,automatica,110,coches.net,furgoneta
volkswagen,transporter,18200.0,2023,38200.0,diesel,manual,110,coches.net,furgoneta
citroën,jumper,15500.0,2021,51400.0,diesel,manual,130,coches.net,furgoneta
fiat,ducato,19800.0,2022,71600.0,diesel,manual,155,coches.net,furgoneta
peugeot,expert,15900.0,2021,90800.0,diesel,automatica,120,coches.net,furgoneta
fiat,ducato,16700.0,2023,42200.0,gas,manual,160,coches.net,furgoneta
citroën,jumpy,16600.0,2021,98100.0,diesel,automatica,120,coches.net,furgoneta
ford,transit courier,14300.0,2021,96400.0,gasolina,manual,100,coches.net,furgoneta
ford,transit connect,18900.0,2021,80900.0,diesel,automatica,125,coches.net,furgoneta
volkswagen,crafter,13700.0,2021,116500.0,diesel,manual,102,coches.net,furgoneta
peugeot,expert,14200.0,2021,101700.0,diesel,automatica,105,coches.net,furgoneta
opel,vivaro,17200.0,2022,48900.0,diesel,manual,95,coches.net,furgoneta
renault,master,15100.0,2020,113900.0,diesel,automatica,175,coches.net,furgoneta
toyota,proace,15600.0,2022,72500.0,diesel,manual,150,coches.net,furgoneta
peugeot,boxer,18600.0,2022,79000.0,diesel,manual,155,coches.net,furgoneta
hyundai,staria,16900.0,2022,59500.0,diesel,manual,172,coches.net,furgoneta
citroën,jumper,13000.0,2023,32600.0,diesel,manual,165,coches.net,furgoneta
renault,kangoo,18800.0,2022,76300.0,electrico,manual,90,coches.net,furgoneta
maxus,deliver 9,17500.0,2021,105700.0,diesel,manual,150,coches.net,furgoneta
maxus,ev80,19800.0,2020,106500.0,electrico,automatica,120,coches.net,furgoneta
iveco,daily,19900.0,2021,108200.0,gas,automatica,102,coches.net,furgoneta
ford,transit connect,19500.0,2020,100100.0,diesel,manual,120,coches.net,furgoneta
maxus,deliver 9,16600.0,2021,119400.0,diesel,manual,150,coches.net,furgoneta
citroën,jumper,17400.0,2021,83900.0,diesel,manual,130,coches.net,furgoneta
fiat,scudo,15800.0,2020,107500.0,diesel,automatica,150,coches.net,furgoneta
peugeot,boxer,18100.0,2022,94300.0,diesel,manual,160,coches.net,furgoneta
opel,combo,19500.0,2023,52000.0,hibrido,automatica,105,coches.net,furgoneta
nissan,nv400,16000.0,2021,114300.0,diesel,manual,115,coches.net,furgoneta
peugeot,boxer,17300.0,2021,80500.0,diesel,manual,160,coches.net,furgoneta
ford,transit,19100.0,2021,97100.0,electrico,manual,165,coches.net,furgoneta
citroën,jumpy,15500.0,2022,98400.0,diesel,manual,155,coches.net,furgoneta
citroën,berlingo,14300.0,2021,106500.0,diesel,automatica,100,coches.net,furgoneta
man,tge,15500.0,2021,86000.0,diesel,manual,102,coches.net,furgoneta
hyundai,h350,19200.0,2023,50300.0,diesel,manual,175,coches.net,furgoneta
opel,vivaro,16000.0,2023,43300.0,diesel,manual,125,coches.net,furgoneta
fiat,scudo,19700.0,2024,17200.0,gasolina,manual,140,coches.net,furgoneta
opel,combo,18000.0,2022,92900.0,diesel,manual,115,coches.net,furgoneta
renault,master,18000.0,2023,52200.0,hibrido,manual,135,coches.net,furgoneta
iveco,daily,15800.0,2022,66300.0,gasolina,manual,130,coches.net,furgoneta
mercedes-benz,vito,17500.0,2022,72700.0,diesel,manual,102,coches.net,furgoneta
toyota,proace,19000.0,2022,59500.0,diesel,automatica,120,coches.net,furgoneta
volkswagen,crafter,19900.0,2020,91900.0,diesel,manual,102,coches.net,furgoneta
toyota,proace city,16700.0,2022,76100.0,diesel,manual,95,coches.net,furgoneta
ford,transit,19100.0,2021,84600.0,diesel,manual,165,coches.net,furgoneta
toyota,proace city,18500.0,2022,74600.0,electrico,manual,110,coches.net,furgoneta
nissan,primastar,17600.0,2020,99800.0,diesel,manual,114,coches.net,furgoneta
ford,transit,17700.0,2023,38000.0,diesel,manual,155,coches.net,furgoneta
ford,transit courier,18000.0,2020,117700.0,gasolina,automatica,105,coches.net,furgoneta
mercedes-benz,citan,11400.0,2020,109700.0,electrico,manual,120,coches.net,furgoneta
fiat,scudo,13700.0,2023,51400.0,gasolina,manual,145,coches.net,furgoneta
mercedes-benz,citan,19900.0,2021,94200.0,gasolina,manual,140,coches.net,furgoneta
citroën,jumper,19400.0,2022,50500.0,diesel,manual,140,coches.net,furgoneta
nissan,primastar,17300.0,2020,100300.0,hibrido,automatica,114,coches.net,furgoneta
volkswagen,crafter,18900.0,2021,97400.0,diesel,automatica,177,coches.net,furgoneta
fiat,doblo cargo,16200.0,2023,44400.0,diesel,automatica,90,coches.net,furgoneta
ford,transit connect,10800.0,2020,107600.0,diesel,manual,120,coches.net,furgoneta
peugeot,boxer,15600.0,2020,98000.0,hibrido,manual,130,coches.net,furgoneta
citroën,jumpy,18500.0,2022,91400.0,gasolina,automatica,105,coches.net,furgoneta
ford,transit connect,13200.0,2020,90500.0,gas,manual,105,coches.net,furgoneta
citroën,jumper,12700.0,2021,106400.0,diesel,manual,130,coches.net,furgoneta
peugeot,partner,18300.0,2020,76700.0,diesel,manual,95,coches.net,furgoneta
volkswagen,caddy,17600.0,2021,90400.0,diesel,automatica,75,coches.net,furgoneta
citroën,jumpy,12100.0,2021,103000.0,diesel,automatica,120,coches.net,furgoneta
fiat,doblo cargo,18700.0,2023,53400.0,diesel,manual,110,coches.net,furgoneta
peugeot,expert,13900.0,2022,60200.0,diesel,manual,120,coches.net,furgoneta
toyota,proace city,13900.0,2022,58100.0,hibrido,manual,95,coches.net,furgoneta
peugeot,expert,18700.0,2021,108700.0,gasolina,automatica,100,coches.net,furgoneta
peugeot,expert,12300.0,2021,83400.0,diesel,manual,95,coches.net,furgoneta
renault,trafic,19600.0,2021,90400.0,gasolina,manual,90,coches.net,furgoneta
renault,master,14800.0,2022,79200.0,diesel,automatica,150,coches.net,furgoneta
ford,transit,18300.0,2022,91500.0,gas,manual,155,coches.net,furgoneta
fiat,doblo cargo,16400.0,2022,63700.0,diesel,manual,105,coches.net,furgoneta
fiat,ducato,19400.0,2022,69900.0,diesel,manual,117,coches.net,furgoneta
renault,master,17900.0,2021,89400.0,diesel,manual,105,coches.net,furgoneta
volkswagen,transporter,18800.0,2021,115000.0,diesel,manual,199,coches.net,furgoneta
opel,vivaro,11400.0,2020,91200.0,gasolina,manual,175,coches.net,furgoneta
ford,transit,18700.0,2023,26500.0,diesel,manual,135,coches.net,furgoneta
nissan,nv200,14100.0,2022,60400.0,diesel,manual,90,coches.net,furgoneta
fiat,ducato,19900.0,2023,35000.0,diesel,manual,165,coches.net,furgoneta
fiat,scudo,17900.0,2022,65700.0,diesel,automatica,145,coches.net,furgoneta
citroën,jumpy,18100.0,2024,20800.0,gas,manual,120,coches.net,furgoneta
peugeot,boxer,16100.0,2021,109500.0,gasolina,manual,130,coches.net,furgoneta
peugeot,boxer,13500.0,2021,94600.0,gas,automatica,140,coches.net,furgoneta
toyota,proace city,17900.0,2022,67300.0,hibrido,manual,110,coches.net,furgoneta
renault,kangoo,19500.0,2021,93500.0,hibrido,manual,95,coches.net,furgoneta
nissan,primastar,13900.0,2020,83800.0,diesel,manual,114,coches.net,furgoneta
peugeot,boxer,18600.0,2021,108600.0,diesel,manual,125,coches.net,furgoneta
renault,trafic,15600.0,2023,34800.0,diesel,automatica,150,coches.net,furgoneta
opel,movano,18400.0,2023,31700.0,diesel,manual,168,coches.net,furgoneta
renault,kangoo,17000.0,2020,84400.0,gas,manual,95,coches.net,furgoneta
fiat,ducato,18300.0,2021,98200.0,diesel,manual,160,coches.net,furgoneta
hyundai,staria,19200.0,2022,45700.0,diesel,manual,177,coches.net,furgoneta
ford,transit courier,16700.0,2021,119400.0,gasolina,manual,95,coches.net,furgoneta
nissan,primastar,15400.0,2020,102400.0,gasolina,manual,114,coches.net,furgoneta
hyundai,staria,18200.0,2024,23800.0,diesel,manual,177,coches.net,furgoneta
ford,transit courier,13200.0,2022,67300.0,diesel,manual,75,coches.net,furgoneta
nissan,primastar,19600.0,2021,89600.0,diesel,manual,114,coches.net,furgoneta
nissan,nv400,18700.0,2023,61700.0,diesel,manual,140,coches.net,furgoneta
renault,master,16800.0,2022,71200.0,electrico,manual,135,coches.net,furgoneta
peugeot,expert,16100.0,2023,45600.0,diesel,automatica,100,coches.net,furgoneta
ford,transit courier,19900.0,2023,54100.0,gasolina,manual,105,coches.net,furgoneta
mercedes-benz,vito,19700.0,2023,50300.0,diesel,automatica,75,coches.net,furgoneta
citroën,jumper,17800.0,2021,118800.0,hibrido,manual,130,coches.net,furgoneta
renault,trafic,15900.0,2023,46000.0,diesel,automatica,120,coches.net,furgoneta
citroën,jumper,13100.0,2022,84000.0,electrico,manual,135,coches.net,furgoneta
renault,trafic,18000.0,2021,77900.0,diesel,manual,145,coches.net,furgoneta
opel,combo,17200.0,2021,107000.0,gasolina,manual,110,coches.net,furgoneta
ford,transit connect,19500.0,2022,42100.0,diesel,automatica,125,coches.net,furgoneta
ford,transit,17600.0,2020,119000.0,diesel,manual,160,coches.net,furgoneta
ford,transit courier,18600.0,2021,58300.0,gasolina,automatica,100,coches.net,furgoneta
opel,vivaro,16100.0,2021,92400.0,diesel,automatica,100,coches.net,furgoneta
fiat,doblo cargo,17500.0,2021,109900.0,diesel,automatica,85,coches.net,furgoneta
fiat,scudo,18400.0,2021,93400.0,diesel,manual,145,coches.net,furgoneta
hyundai,staria,19100.0,2022,76200.0,diesel,manual,177,coches.net,furgoneta
maxus,ev80,18000.0,2020,81100.0,electrico,manual,125,coches.net,furgoneta
hyundai,h350,16100.0,2022,95300.0,diesel,manual,136,coches.net,furgoneta
opel,movano,15800.0,2021,104100.0,diesel,manual,145,coches.net,furgoneta
ford,transit courier,18800.0,2021,58000.0,diesel,manual,80,coches.net,furgoneta
volkswagen,transporter,18800.0,2022,96000.0,diesel,automatica,150,coches.net,furgoneta
renault,master,17100.0,2021,96200.0,diesel,manual,135,coches.net,furgoneta
fiat,ducato,17100.0,2020,110600.0,diesel,automatica,160,coches.net,furgoneta
volkswagen,transporter,18100.0,2021,106600.0,diesel,manual,204,coches.net,furgoneta
nissan,primastar,14600.0,2022,70800.0,diesel,manual,119,coches.net,furgoneta
mercedes-benz,sprinter,19700.0,2020,116100.0,gas,manual,100,coches.net,furgoneta
toyota,proace,16300.0,2021,58200.0,electrico,manual,136,coches.net,furgoneta
renault,master,16900.0,2020,82900.0,diesel,automatica,140,coches.net,furgoneta
fiat,ducato,16500.0,2021,81400.0,diesel,manual,127,coches.net,furgoneta
citroën,jumper,18200.0,2022,71700.0,diesel,manual,160,coches.net,furgoneta
renault,kangoo,13100.0,2020,114200.0,electrico,manual,95,coches.net,furgoneta
nissan,nv400,14400.0,2021,112100.0,diesel,automatica,145,coches.net,furgoneta
ford,transit,19200.0,2022,83800.0,diesel,manual,155,coches.net,furgoneta
renault,master,17800.0,2023,52600.0,diesel,automatica,180,coches.net,furgoneta
toyota,proace,14100.0,2023,36200.0,diesel,manual,115,coches.net,furgoneta
iveco,daily,16700.0,2022,64300.0,diesel,manual,75,coches.net,furgoneta
opel,combo,19500.0,2021,104200.0,hibrido,manual,115,coches.net,furgoneta
peugeot,partner,19500.0,2023,37200.0,gasolina,manual,110,coches.net,furgoneta
toyota,proace city,13300.0,2021,79500.0,diesel,manual,110,coches.net,furgoneta
fiat,doblo cargo,17700.0,2023,55600.0,gasolina,automatica,105,coches.net,furgoneta
nissan,nv300,18500.0,2022,64400.0,diesel,manual,95,coches.net,furgoneta
hyundai,h350,19800.0,2023,34100.0,hibrido,manual,136,coches.net,furgoneta
nissan,nv200,17900.0,2020,110700.0,diesel,manual,90,coches.net,furgoneta
citroën,jumper,18600.0,2022,89700.0,diesel,manual,145,coches.net,furgoneta
ford,transit connect,16100.0,2020,104900.0,diesel,manual,100,coches.net,furgoneta
iveco,daily,17600.0,2021,90600.0,electrico,manual,102,coches.net,furgoneta
citroën,jumpy,11800.0,2023,43600.0,gasolina,manual,100,coches.net,furgoneta
ford,transit connect,18400.0,2021,92900.0,diesel,manual,75,coches.net,furgoneta
citroën,jumpy,17800.0,2022,45700.0,diesel,manual,120,coches.net,furgoneta
ford,transit,19400.0,2021,96500.0,diesel,manual,130,coches.net,furgoneta
fiat,ducato,18400.0,2021,98700.0,diesel,manual,155,coches.net,furgoneta
peugeot,expert,19200.0,2021,96200.0,diesel,automatica,155,coches.net,furgoneta
nissan,nv300,18200.0,2022,82600.0,diesel,manual,120,coches.net,furgoneta
citroën,jumper,15900.0,2020,92500.0,diesel,manual,135,coches.net,furgoneta
volkswagen,crafter,16800.0,2022,70000.0,diesel,manual,145,coches.net,furgoneta
citroën,berlingo,18100.0,2021,81300.0,electrico,manual,136,coches.net,furgoneta
toyota,proace city,14400.0,2021,84200.0,diesel,manual,100,coches.net,furgoneta
peugeot,expert,18400.0,2022,63400.0,diesel,manual,100,coches.net,furgoneta
hyundai,staria,13500.0,2022,65900.0,diesel,automatica,182,coches.net,furgoneta
fiat,doblo cargo,19100.0,2023,47800.0,gasolina,manual,105,coches.net,furgoneta
toyota,proace city,17100.0,2021,84900.0,diesel,manual,110,coches.net,furgoneta
nissan,nv200,17300.0,2020,108000.0,diesel,manual,115,coches.net,furgoneta
opel,vivaro,15200.0,2021,89200.0,diesel,manual,115,coches.net,furgoneta
iveco,daily,19500.0,2021,103700.0,diesel,automatica,130,coches.net,furgoneta
opel,combo,16300.0,2021,115000.0,diesel,manual,100,coches.net,furgoneta
hyundai,h350,19800.0,2020,115000.0,diesel,manual,131,coches.net,furgoneta
ford,transit courier,19500.0,2020,79900.0,diesel,manual,75,coches.net,furgoneta
nissan,nv400,18800.0,2024,27300.0,diesel,manual,145,coches.net,furgoneta
citroën,jumper,16800.0,2020,118100.0,diesel,manual,130,coches.net,furgoneta
fiat,ducato,17400.0,2021,92100.0,diesel,manual,127,coches.net,furgoneta
fiat,scudo,12300.0,2022,68300.0,diesel,manual,150,coches.net,furgoneta
iveco,daily,15000.0,2022,58600.0,diesel,manual,130,coches.net,furgoneta
mercedes-benz,vito,15500.0,2022,61200.0,diesel,manual,102,coches.net,furgoneta
citroën,jumpy,17700.0,2022,64900.0,diesel,manual,100,coches.net,furgoneta
citroën,jumper,15400.0,2020,65500.0,diesel,manual,130,coches.net,furgoneta
ford,transit,18000.0,2021,72700.0,diesel,manual,155,coches.net,furgoneta
opel,vivaro,17200.0,2021,79300.0,diesel,manual,175,coches.net,furgoneta
citroën,jumpy,17900.0,2023,47600.0,diesel,manual,120,coches.net,furgoneta
volkswagen,crafter,18900.0,2020,119800.0,diesel,automatica,182,coches.net,furgoneta
renault,trafic,15500.0,2020,95800.0,gas,manual,115,coches.net,furgoneta
